gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2571312329				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243829				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006ST	NEON006ST		sthompson@field-ops.org		2													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_012.20160517.PTEACU1.01;NEON sampleID Hash: JDiKFzN43rp+myq7ohxXfW5bAR7kHHl0YwjngP5hWeI=;NEON sampleUUID: e1d0ba98-89d3-4942-87b2-3e2aa8d28b20	5/3 - Set voltage 6.4kv, battery @ 11.64 V, deer ran into fence but is fixed - 5/17 - Fence is dead, battery 4.9 V, left fence @ 5.7kv (rain), New battery ~13V; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.18				2016-05-03/2016-05-17		124	138	2016	5			deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								sthompson@field-ops.org		2016-09-27T16:00:00	Barr 1971c			89613								Pterostichus acutipes acutipes							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Pterostichus|Pterostichus (Cylindrocharis)|Pterostichus acutipes	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Pterostichus	Pterostichus			acutipes	acutipes		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.020Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9009513	9009513	1	54	216	1470	3792	7367006		8249420	Pterostichus acutipes	Pterostichus acutipes acutipes	Pterostichus acutipes acutipes		DWC_ARCHIVE	2025-05-15T22:04:27.020Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312324				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243771				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006SH	NEON006SH		Sean Perez (ORCID 0000-0002-4940-0940)		6													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_008.20160823.DICTET.01;NEON sampleID Hash: yuRwaxqH2GuDieylHMl9QIUXd1Or0hllVJADZDH3kps=;NEON sampleUUID: fbe48ba1-9f62-4383-8b09-812f81109ab7	3 males; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.32				2016-08-09/2016-08-23		222	236	2016	8			deciduousForest; slope aspect: 146.7; slope gradient: 8.14; soil type order: Inceptisols							GRSM_008.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_008 (plot dimensions: 40m x 40m)									35.679121	-83.482275	20.0											GeoXH 6000																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-11-08T17:00:00	Ball 1992			77303								Dicaelus teter Bonelli, 1813							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Licinini|Dicaelus|Dicaelus (Paradicaelus)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Dicaelus	Dicaelus			teter			SPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:26.722Z	785.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	1037651	1037651	1	54	216	1470	3792	1037645		1037651	Dicaelus teter	Dicaelus teter Bonelli, 1813	Dicaelus teter		DWC_ARCHIVE	2025-05-15T22:04:26.722Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
2571312311				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243899				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006TI	NEON006TI		Sean Perez (ORCID 0000-0002-4940-0940)		8													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_008.20160920.PTEACU1.01;NEON sampleID Hash: yuRwaxqH2Gt1AIowTop5m4tzqYTgyWGIcXLMybWTxu4=;NEON sampleUUID: 60d6b01f-d939-45b7-b186-0cca706fa6f5	2 Male; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.36				2016-09-06/2016-09-20		250	264	2016	9			deciduousForest; slope aspect: 146.7; slope gradient: 8.14; soil type order: Inceptisols							GRSM_008.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_008 (plot dimensions: 40m x 40m)									35.679121	-83.482275	20.0											GeoXH 6000																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-10-28T16:00:00	Barr 1971c			89613								Pterostichus acutipes acutipes							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Pterostichus|Pterostichus (Cylindrocharis)|Pterostichus acutipes	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Pterostichus	Pterostichus			acutipes	acutipes		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.093Z	785.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9009513	9009513	1	54	216	1470	3792	7367006		8249420	Pterostichus acutipes	Pterostichus acutipes acutipes	Pterostichus acutipes acutipes		DWC_ARCHIVE	2025-05-15T22:04:27.093Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312303				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243535				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006QW	NEON006QW		Sean Perez (ORCID 0000-0002-4940-0940)		2													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_014.20160712.PTEACU1.01;NEON sampleID Hash: oYrZWOmGwlcoa6ntqEE+Lsghe5819/oST+WDZ43qkyM=;NEON sampleUUID: d71951fa-4aff-4a59-bd7f-6a298f53a814	1 Female; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.26				2016-06-28/2016-07-12		180	194	2016				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-10-17T16:00:00	Barr 1971c			89613								Pterostichus acutipes acutipes							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Pterostichus|Pterostichus (Cylindrocharis)|Pterostichus acutipes	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Pterostichus	Pterostichus			acutipes	acutipes		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.376Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9009513	9009513	1	54	216	1470	3792	7367006		8249420	Pterostichus acutipes	Pterostichus acutipes acutipes	Pterostichus acutipes acutipes		DWC_ARCHIVE	2025-05-15T22:04:27.376Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312300				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243621				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006RK	NEON006RK		Sean Perez (ORCID 0000-0002-4940-0940)		3													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_014.20160726.DICDIL2.01;NEON sampleID Hash: oYrZWOmGwleRrQzG1S8sRPdve8yZLM+nBSGWy3csn8E=;NEON sampleUUID: c5413cb4-048e-4d54-b3b2-22d29de173b7	1 Male; 1 Female; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.28				2016-07-12/2016-07-26		194	208	2016	7			deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-10-20T16:00:00	Ciegler 2000			89435								Dicaelus dilatatus sinuatus Ball, 1959							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Licinini|Dicaelus|Dicaelus (Paradicaelus)|Dicaelus dilatatus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Dicaelus	Dicaelus			dilatatus	sinuatus		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.544Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9072544	9072544	1	54	216	1470	3792	1037645		7357239	Dicaelus dilatatus	Dicaelus dilatatus sinuatus Ball, 1959	Dicaelus dilatatus sinuatus		DWC_ARCHIVE	2025-05-15T22:04:27.544Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312296				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243890				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006TC	NEON006TC		Sean Perez (ORCID 0000-0002-4940-0940)		2													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_012.20160920.PTEACU1.01;NEON sampleID Hash: JDiKFzN43rr+yY+z8RrVwh62cJI1lqRoC+f+4VE0jAs=;NEON sampleUUID: 30c58129-e463-4076-bb3e-fe78f69ebd65	1 Male; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.36				2016-09-06/2016-09-20		250	264	2016	9			deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-10-31T16:00:00	Barr 1971c			89613								Pterostichus acutipes acutipes							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Pterostichus|Pterostichus (Cylindrocharis)|Pterostichus acutipes	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Pterostichus	Pterostichus			acutipes	acutipes		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.050Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9009513	9009513	1	54	216	1470	3792	7367006		8249420	Pterostichus acutipes	Pterostichus acutipes acutipes	Pterostichus acutipes acutipes		DWC_ARCHIVE	2025-05-15T22:04:27.050Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312289				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243631				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006RP	NEON006RP		Sean Perez (ORCID 0000-0002-4940-0940)		5													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_001.20160726.GALBIC.01;NEON sampleID Hash: yjfOzrdw4Kpou5Rz1qDMaC4bnNSsz4hTBxaRk0xJYsQ=;NEON sampleUUID: 9ddfc34b-38e5-4c84-b902-9933fdb2324c	2 Female; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.28				2016-07-12/2016-07-26		194	208	2016	7			deciduousForest; slope aspect: 89.6; slope gradient: 8.87; soil type order: Inceptisols							GRSM_001.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_001 (plot dimensions: 40m x 40m)									35.684589	-83.532102	20.0											GeoXH 6000																								Sean Perez (ORCID 0000-0002-4940-0940)		2016-10-20T16:00:00	Ciegler 2000			77539								Galerita bicolor (Drury, 1773)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Galeritini|Galerita|Galerita (Progaleritina)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Galerita	Galerita			bicolor			SPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.532Z	467.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	4989280	4989280	1	54	216	1470	3792	1037665		4989280	Galerita bicolor	Galerita bicolor (Drury, 1773)	Galerita bicolor		DWC_ARCHIVE	2025-05-15T22:04:27.532Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
2571312279				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243395				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006PR	NEON006PR		sthompson@field-ops.org		2													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_014.20161004.PTEACU1.01;NEON sampleID Hash: oYrZWOmGwlcv5XrqrmbxfnVtDorJuc/Pti0dNY9wAmE=;NEON sampleUUID: 7f24ccce-b1d4-4efe-aa69-b3ea61ddf3b5	1 Male; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.38				2016-09-20/2016-10-04		264	278	2016				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								sthompson@field-ops.org		2016-10-06T16:00:00	Barr 1971c			89613								Pterostichus acutipes acutipes							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Pterostichus|Pterostichus (Cylindrocharis)|Pterostichus acutipes	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Pterostichus	Pterostichus			acutipes	acutipes		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:28.003Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9009513	9009513	1	54	216	1470	3792	7367006		8249420	Pterostichus acutipes	Pterostichus acutipes acutipes	Pterostichus acutipes acutipes		DWC_ARCHIVE	2025-05-15T22:04:28.003Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
2571312273				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243832				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006SV	NEON006SV		sthompson@field-ops.org		30													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_012.20160517.CARGOR.01;NEON sampleID Hash: JDiKFzN43rp+myq7ohxXfcNrhUFeUjkxrfxzaztd6HM=;NEON sampleUUID: 891c2998-f160-4173-8b73-ae72ae56c788	5/3 - Set voltage 6.4kv, battery @ 11.64 V, deer ran into fence but is fixed - 5/17 - Fence is dead, battery 4.9 V, left fence @ 5.7kv (rain), New battery ~13V; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.18				2016-05-03/2016-05-17		124	138	2016	5			deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								sthompson@field-ops.org		2016-09-27T16:00:00	Ciegler 2000			76955								Carabus goryi Dejean, 1831							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Carabini|Carabus|Carabus (Carabus)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Carabus	Carabus			goryi			SPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.006Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	7579329	7579329	1	54	216	1470	3792	1036775		7579329	Carabus goryi	Carabus goryi Dejean, 1831	Carabus goryi		DWC_ARCHIVE	2025-05-15T22:04:27.006Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
2571312263				CC0_1_0	2025-04-23T10:25:09Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=243398				1f16f0ae-7c16-4b0a-9fa4-5547de954397		NEON	CARC-AP		ASU	PRESERVED_SPECIMEN				NEON006PT	NEON006PT		sthompson@field-ops.org		2													PRESENT	preservative type: ethanol						NEON sampleID: GRSM_014.20161004.CYCSIG.01;NEON sampleID Hash: oYrZWOmGwlcv5XrqrmbxfskFfLQhD1fHLf6zoNV4PFQ=;NEON sampleUUID: ae353151-2b22-4a68-ac87-825768822be4	1 Female; Carabid vouchers collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Archived in 95% ethanol and pooled across traps from the same plot and sampling dates.											GRSM.2016.38				2016-09-20/2016-10-04		264	278	2016				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								sthompson@field-ops.org		2016-10-06T16:00:00	Freitag 1969			77207								Cyclotrachelus sigillatus (Say, 1823)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Pterostichini|Cyclotrachelus|Cyclotrachelus (Evarthrus)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Cyclotrachelus	Cyclotrachelus			sigillatus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	044d870e-5718-410a-9450-9c2ceac8e1d9	US	2025-05-15T22:04:27.988Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	7869349	7869349	1	54	216	1470	3792	5431138		7869349	Cyclotrachelus sigillatus	Cyclotrachelus sigillatus (Say, 1823)	Cyclotrachelus sigillatus		DWC_ARCHIVE	2025-05-15T22:04:27.988Z	2025-05-15T22:04:19.173Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
